0, 0.0001, 0
1, 0.0001, 1
2, 0.0001, 1
3, 0.0001, 0
4, 0.0001, 0
5, 0.0001, 0
6, 0.0001, 0
7, 0.0001, 0
8, 0.0001, 0
9, 0.0001, 0
10, 0.0001, 0
11, 0.0001, 0
12, 0.0001, 0
13, 0.0001, 0
14, 0.0001, 0
15, 0.0001, 1
16, 0.0001, 0
17, 0.0001, 0
18, 0.0001, 0
19, 0.0001, 0
20, 0.0001, 1
21, 0.0001, 0
22, 0.0001, 0
23, 0.0001, 0
24, 0.0001, 0
25, 0.0001, 0
26, 0.0001, 0
27, 0.0001, 0
28, 0.0001, 1
29, 0.0001, 0
30, 0.0001, 0
31, 0.0001, 0
32, 0.0001, 1
33, 0.0001, 0
34, 0.0001, 0
35, 0.0001, 0
36, 0.0001, 0
37, 0.0001, 1
38, 0.0001, 1
39, 0.0001, 1
40, 0.0001, 1
41, 0.0001, 0
42, 0.0001, 0
43, 0.0001, 0
44, 0.0001, 0
45, 0.0001, 0
46, 0.0001, 0
47, 0.0001, 1
48, 0.0001, 0
49, 0.0001, 0
50, 0.0001, 0
51, 0.0001, 1
52, 0.0001, 0
53, 0.0001, 0
54, 0.0001, 0
55, 0.0001, 0
56, 0.0001, 0
57, 0.0001, 0
58, 0.0001, 0
59, 0.0001, 0
60, 0.0001, 0
61, 0.0001, 1
62, 0.0001, 0
63, 0.0001, 0
64, 0.0001, 0
65, 0.0001, 0
66, 0.0001, 0
67, 0.0001, 0
68, 0.0001, 0
69, 0.0001, 1
70, 0.0001, 0
71, 0.0001, 1
72, 0.0001, 0
73, 0.0001, 0
74, 0.0001, 0
75, 0.0001, 0
76, 0.0001, 0
77, 0.0001, 0
78, 0.0001, 0
79, 0.0001, 1
80, 0.0001, 0
81, 0.0001, 0
82, 0.0001, 0
83, 0.0001, 0
84, 0.0001, 0
85, 0.0001, 0
86, 0.0001, 2
87, 0.0001, 0
88, 0.0001, 1
89, 0.0001, 1
90, 0.0001, 0
91, 0.0001, 0
92, 0.0001, 0
93, 0.0001, 1
94, 0.0001, 0
95, 0.0001, 0
96, 0.0001, 1
97, 0.0001, 2
98, 0.0001, 0
99, 0.0001, 0
100, 0.0001, 0
101, 0.0001, 0
102, 0.0001, 0
103, 0.0001, 0
104, 0.0001, 0
105, 0.0001, 0
106, 0.0001, 0
107, 0.0001, 1
108, 0.0001, 0
109, 0.0001, 0
110, 0.0001, 0
111, 0.0001, 0
112, 0.0001, 0
113, 0.0001, 0
114, 0.0001, 0
115, 0.0001, 0
116, 0.0001, 0
117, 0.0001, 1
118, 0.0001, 0
119, 0.0001, 0
120, 0.0001, 0
121, 0.0001, 0
122, 0.0001, 0
123, 0.0001, 0
124, 0.0001, 0
125, 0.0001, 0
126, 0.0001, 0
127, 0.0001, 0
128, 0.0001, 0
129, 0.0001, 0
130, 0.0001, 0
131, 0.0001, 0
132, 0.0001, 0
133, 0.0001, 0
134, 0.0001, 0
135, 0.0001, 0
136, 0.0001, 0
137, 0.0001, 0
138, 0.0001, 0
139, 0.0001, 0
140, 0.0001, 0
141, 0.0001, 0
142, 0.0001, 0
143, 0.0001, 0
144, 0.0001, 0
145, 0.0001, 0
146, 0.0001, 0
147, 0.0001, 0
148, 0.0001, 0
149, 0.0001, 0
150, 0.0001, 0
151, 0.0001, 0
152, 0.0001, 0
153, 0.0001, 0
154, 0.0001, 1
155, 0.0001, 0
156, 0.0001, 0
157, 0.0001, 0
158, 0.0001, 0
159, 0.0001, 0
160, 0.0001, 0
161, 0.0001, 1
162, 0.0001, 0
163, 0.0001, 0
164, 0.0001, 0
165, 0.0001, 0
166, 0.0001, 0
167, 0.0001, 0
168, 0.0001, 0
169, 0.0001, 0
170, 0.0001, 1
171, 0.0001, 1
172, 0.0001, 1
173, 0.0001, 1
174, 0.0001, 0
175, 0.0001, 0
176, 0.0001, 0
177, 0.0001, 1
178, 0.0001, 0
179, 0.0001, 0
180, 0.0001, 0
181, 0.0001, 0
182, 0.0001, 0
183, 0.0001, 0
184, 0.0001, 0
185, 0.0001, 1
186, 0.0001, 1
187, 0.0001, 0
188, 0.0001, 0
189, 0.0001, 0
190, 0.0001, 1
191, 0.0001, 1
192, 0.0001, 1
193, 0.0001, 0
194, 0.0001, 0
195, 0.0001, 0
196, 0.0001, 1
197, 0.0001, 0
198, 0.0001, 0
199, 0.0001, 0
200, 0.0001, 1
201, 0.0001, 0
202, 0.0001, 1
203, 0.0001, 1
204, 0.0001, 0
205, 0.0001, 0
206, 0.0001, 0
207, 0.0001, 0
208, 0.0001, 0
209, 0.0001, 1
210, 0.0001, 0
211, 0.0001, 2
212, 0.0001, 1
213, 0.0001, 0
214, 0.0001, 1
215, 0.0001, 0
216, 0.0001, 0
217, 0.0001, 1
218, 0.0001, 0
219, 0.0001, 0
220, 0.0001, 0
221, 0.0001, 0
222, 0.0001, 0
223, 0.0001, 0
224, 0.0001, 0
225, 0.0001, 0
226, 0.0001, 2
227, 0.0001, 0
228, 0.0001, 1
229, 0.0001, 2
